source_id,sequence,source_name,source_category,local_xml_url,xml_url,feed_url,url_mode,screen,status,incremental_mode,incremental_decision,source_has_history,probe_limit,feed_items_seen,anchor_found,anchor_index,selected_items_for_processing,incremental_warning,total_items,new_items,duplicate_items,screened_items,recommended_items_from_api_response,new_items_recommended,new_event_items,incremental_items,silent_items,failed_items,error_type,error_message,fetch_feed_seconds,llm_basic_screening_seconds,llm_need_matching_seconds,llm_screen_and_match_seconds,screening_mode,llm_call_count,embedding_seconds,lock_wait_seconds,lock_held_seconds,pre_dedupe_lock_wait_seconds,pre_dedupe_lock_held_seconds,commit_lock_wait_seconds,commit_lock_held_seconds,source_total_seconds
articles-lcamtuf-substack-com,262,lcamtuf.substack.com,Articles/英文博客,,https://lcamtuf.substack.com/feed,https://lcamtuf.substack.com/feed,docker-host,False,success,until_existing,new_source_initial_baseline,False,,20,False,,20,New source: processing first 20 items as initial baseline (new_source_initial_limit=30).,20,20,0,20,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
socialmedia-lmarena-ai-lmarena-ai,263,lmarena.ai(@lmarena_ai),SocialMedia,,https://api.xgo.ing/rss/user/f01b088d5a39473e854b07143df77ec5,https://api.xgo.ing/rss/user/f01b088d5a39473e854b07143df77ec5,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-lucumr-pocoo-org,264,lucumr.pocoo.org,Articles/英文博客,,https://lucumr.pocoo.org/feed.atom,https://lucumr.pocoo.org/feed.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-martinalderson-com,265,martinalderson.com,Articles/英文博客,,https://martinalderson.com/feed.xml,https://martinalderson.com/feed.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-matduggan-com,266,matduggan.com,Articles/英文博客,,https://matduggan.com/rss/,https://matduggan.com/rss/,docker-host,False,success,until_existing,new_source_initial_baseline,False,,15,False,,15,New source: processing first 15 items as initial baseline (new_source_initial_limit=30).,15,15,0,15,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-matklad-github-io,267,matklad.github.io,Articles/英文博客,,https://matklad.github.io/feed.xml,https://matklad.github.io/feed.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-maurycyz-com,268,maurycyz.com,Articles/英文博客,,https://maurycyz.com/index.xml,https://maurycyz.com/index.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,5,False,,5,New source: processing first 5 items as initial baseline (new_source_initial_limit=30).,5,5,0,5,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
socialmedia-mem0-mem0ai,269,mem0(@mem0ai),SocialMedia,,https://api.xgo.ing/rss/user/94bb691baeff461686326af619beb116,https://api.xgo.ing/rss/user/94bb691baeff461686326af619beb116,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
socialmedia-meng-shao-shao-meng,270,meng shao(@shao__meng),SocialMedia,,https://api.xgo.ing/rss/user/48aae530e0bf413aa7d44380f418e2e3,https://api.xgo.ing/rss/user/48aae530e0bf413aa7d44380f418e2e3,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-micahflee-com,271,micahflee.com,Articles/英文博客,,https://micahflee.com/feed/,https://micahflee.com/feed/,docker-host,False,success,until_existing,new_source_initial_baseline,False,,15,False,,15,New source: processing first 15 items as initial baseline (new_source_initial_limit=30).,15,15,0,15,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-michael-stapelberg-ch,272,michael.stapelberg.ch,Articles/英文博客,,https://michael.stapelberg.ch/feed.xml,https://michael.stapelberg.ch/feed.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,15,False,,15,New source: processing first 15 items as initial baseline (new_source_initial_limit=30).,15,15,0,15,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-miguelgrinberg-com,273,miguelgrinberg.com,Articles/英文博客,,https://blog.miguelgrinberg.com/feed,https://blog.miguelgrinberg.com/feed,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-minimaxir-com,274,minimaxir.com,Articles/英文博客,,https://minimaxir.com/index.xml,https://minimaxir.com/index.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-mitchellh-com,275,mitchellh.com,Articles/英文博客,,https://mitchellh.com/feed.xml,https://mitchellh.com/feed.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-mjg59-dreamwidth-org,276,mjg59.dreamwidth.org,Articles/英文博客,,https://mjg59.dreamwidth.org/data/rss,https://mjg59.dreamwidth.org/data/rss,docker-host,False,success,until_existing,new_source_initial_baseline,False,,25,False,,25,New source: processing first 25 items as initial baseline (new_source_initial_limit=30).,25,25,0,25,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-nesbitt-io,277,nesbitt.io,Articles/英文博客,,https://nesbitt.io/feed.xml,https://nesbitt.io/feed.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-oldvcr-blogspot-com,278,oldvcr.blogspot.com,Articles/英文博客,,https://oldvcr.blogspot.com/feeds/posts/default,https://oldvcr.blogspot.com/feeds/posts/default,docker-host,False,success,until_existing,new_source_initial_baseline,False,,25,False,,25,New source: processing first 25 items as initial baseline (new_source_initial_limit=30).,25,25,0,25,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
socialmedia-ollama-ollama,279,ollama(@ollama),SocialMedia,,https://api.xgo.ing/rss/user/6326c63a2dfa445bbde88bea0c3112c2,https://api.xgo.ing/rss/user/6326c63a2dfa445bbde88bea0c3112c2,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
socialmedia-orange-ai-oran-ge,280,orange.ai(@oran_ge),SocialMedia,,https://api.xgo.ing/rss/user/0277b0bbefd54df7bc6b7880122da8f7,https://api.xgo.ing/rss/user/0277b0bbefd54df7bc6b7880122da8f7,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-overreacted-io,281,overreacted.io,Articles/英文博客,,https://overreacted.io/rss.xml,https://overreacted.io/rss.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-paulgraham-com,282,paulgraham.com,Articles/英文博客,,http://www.aaronsw.com/2002/feeds/pgessays.rss,http://www.aaronsw.com/2002/feeds/pgessays.rss,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-philiplaine-com,283,philiplaine.com,Articles/英文博客,,https://philiplaine.com/index.xml,https://philiplaine.com/index.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,8,False,,8,New source: processing first 8 items as initial baseline (new_source_initial_limit=30).,8,8,0,8,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-pluralistic-net,284,pluralistic.net,Articles/英文博客,,https://pluralistic.net/feed/,https://pluralistic.net/feed/,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-rachelbythebay-com,285,rachelbythebay.com,Articles/英文博客,,https://rachelbythebay.com/w/atom.xml,https://rachelbythebay.com/w/atom.xml,docker-host,False,failed,,,,,,,,,,0,0,0,0,0,unknown,0,0,0,0,unknown,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_connection_error"", ""message"": ""[SSL: TLSV1_ALERT_PROTOCOL_VERSION] tlsv1 alert protocol version (_ssl.c:1129)"", ""retryable"": true, ""source_id"": ""articles-rachelbythebay-com"", ""feed_url"": ""https://rachelbythebay.com/w/atom.xml""}, ""run"": {""run_id"": ""rss_20260516_082327_996684_articles-rachelbythebay-com"", ""source_id"": ""articles-rachelbythebay-com"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:23:27.996684+00:00"", ""finished_at"": ""2026-05-16T08:23:28.758717+00:00"", ""duration_ms"": 762, ""duration_seconds"": 0.762, ""error_code"": ""rss_fetch_connection_error"", ""error_message"": ""[SSL: TLSV1_ALERT_PROTOCOL_VERSION] tlsv1 alert protocol version (_ssl.c:1129)"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null,",,,,,,,,0,0,0,0,0,0,
articles-rakhim-exotext-com,286,rakhim.exotext.com,Articles/英文博客,,https://rakhim.exotext.com/rss.xml,https://rakhim.exotext.com/rss.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-refactoringenglish-com,287,refactoringenglish.com,Articles/英文博客,,https://refactoringenglish.com/index.xml,https://refactoringenglish.com/index.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,18,False,,18,New source: processing first 18 items as initial baseline (new_source_initial_limit=30).,18,18,0,18,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-righto-com,288,righto.com,Articles/英文博客,,https://www.righto.com/feeds/posts/default,https://www.righto.com/feeds/posts/default,docker-host,False,success,until_existing,new_source_initial_baseline,False,,25,False,,25,New source: processing first 25 items as initial baseline (new_source_initial_limit=30).,25,25,0,25,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-seangoedecke-com,289,seangoedecke.com,Articles/英文博客,,https://www.seangoedecke.com/rss.xml,https://www.seangoedecke.com/rss.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-shkspr-mobi,290,shkspr.mobi,Articles/英文博客,,https://shkspr.mobi/blog/feed/,https://shkspr.mobi/blog/feed/,docker-host,False,success,until_existing,new_source_initial_baseline,False,,20,False,,20,New source: processing first 20 items as initial baseline (new_source_initial_limit=30).,20,20,0,20,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-simone-org,291,simone.org,Articles/英文博客,,https://simone.org/feed/,https://simone.org/feed/,docker-host,False,success,until_existing,new_source_initial_baseline,False,,15,False,,15,New source: processing first 15 items as initial baseline (new_source_initial_limit=30).,15,15,0,15,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-simonwillison-net,292,simonwillison.net,Articles/英文博客,,https://simonwillison.net/atom/everything/,https://simonwillison.net/atom/everything/,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-skyfall-dev,293,skyfall.dev,Articles/英文博客,,https://skyfall.dev/rss.xml,https://skyfall.dev/rss.xml,docker-host,False,failed,,,,,,,,,,0,0,0,0,0,unknown,0,0,0,0,unknown,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_http_error"", ""message"": ""HTTP Error 308: Permanent Redirect"", ""retryable"": true, ""source_id"": ""articles-skyfall-dev"", ""feed_url"": ""https://skyfall.dev/rss.xml""}, ""run"": {""run_id"": ""rss_20260516_082336_063234_articles-skyfall-dev"", ""source_id"": ""articles-skyfall-dev"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:23:36.063234+00:00"", ""finished_at"": ""2026-05-16T08:23:37.229790+00:00"", ""duration_ms"": 1167, ""duration_seconds"": 1.167, ""error_code"": ""rss_fetch_http_error"", ""error_message"": ""HTTP Error 308: Permanent Redirect"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit"", ""incremental_decision"": null, ""source_has_history"": null",,,,,,,,0,0,0,0,0,0,
articles-steveblank-com,294,steveblank.com,Articles/英文博客,,https://steveblank.com/feed/,https://steveblank.com/feed/,docker-host,False,success,until_existing,new_source_initial_baseline,False,,20,False,,20,New source: processing first 20 items as initial baseline (new_source_initial_limit=30).,20,20,0,20,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-susam-net,295,susam.net,Articles/英文博客,,https://susam.net/feed.xml,https://susam.net/feed.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,6,False,,6,New source: processing first 6 items as initial baseline (new_source_initial_limit=30).,6,6,0,6,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-tanscp,296,tanscp,Articles,,https://tanscp.com/feed/,https://tanscp.com/feed/,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-tedium-co,297,tedium.co,Articles/英文博客,,https://feed.tedium.co/,https://feed.tedium.co/,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-tedunangst-com,298,tedunangst.com,Articles/英文博客,,https://www.tedunangst.com/flak/rss,https://www.tedunangst.com/flak/rss,docker-host,False,failed,,,,,,,,,,0,0,0,0,0,unknown,0,0,0,0,timeout,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_timeout"", ""message"": ""_ssl.c:1112: The handshake operation timed out"", ""retryable"": true, ""source_id"": ""articles-tedunangst-com"", ""feed_url"": ""https://www.tedunangst.com/flak/rss""}, ""run"": {""run_id"": ""rss_20260516_082341_108299_articles-tedunangst-com"", ""source_id"": ""articles-tedunangst-com"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:23:41.108299+00:00"", ""finished_at"": ""2026-05-16T08:24:01.621387+00:00"", ""duration_ms"": 20513, ""duration_seconds"": 20.513, ""error_code"": ""rss_fetch_timeout"", ""error_message"": ""_ssl.c:1112: The handshake operation timed out"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit"", ""incremental_decisi",,,,,,,,0,0,0,0,0,0,
articles-terriblesoftware-org,299,terriblesoftware.org,Articles/英文博客,,https://terriblesoftware.org/feed/,https://terriblesoftware.org/feed/,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-timsh-org,300,timsh.org,Articles/英文博客,,https://timsh.org/rss/,https://timsh.org/rss/,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-tomrenner-com,301,tomrenner.com,Articles/英文博客,,https://tomrenner.com/index.xml,https://tomrenner.com/index.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,25,False,,25,New source: processing first 25 items as initial baseline (new_source_initial_limit=30).,25,25,0,25,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-troyhunt-com,302,troyhunt.com,Articles/英文博客,,https://www.troyhunt.com/rss/,https://www.troyhunt.com/rss/,docker-host,False,success,until_existing,new_source_initial_baseline,False,,15,False,,15,New source: processing first 15 items as initial baseline (new_source_initial_limit=30).,15,15,0,15,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-utcc-utoronto-ca-cks,303,utcc.utoronto.ca/~cks,Articles/英文博客,,https://utcc.utoronto.ca/~cks/space/blog/?atom,https://utcc.utoronto.ca/~cks/space/blog/?atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
socialmedia-v0-v0,304,v0(@v0),SocialMedia,,https://api.xgo.ing/rss/user/dbf37973e6fc4eae91d4be9669a78fc7,https://api.xgo.ing/rss/user/dbf37973e6fc4eae91d4be9669a78fc7,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-wheresyoured-at,305,wheresyoured.at,Articles/英文博客,,https://www.wheresyoured.at/rss/,https://www.wheresyoured.at/rss/,docker-host,False,success,until_existing,new_source_initial_baseline,False,,15,False,,15,New source: processing first 15 items as initial baseline (new_source_initial_limit=30).,15,15,0,15,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-worksonmymachine-substack-com,306,worksonmymachine.substack.com,Articles/英文博客,,https://worksonmymachine.substack.com/feed,https://worksonmymachine.substack.com/feed,docker-host,False,success,until_existing,new_source_initial_baseline,False,,20,False,,20,New source: processing first 20 items as initial baseline (new_source_initial_limit=30).,20,20,0,20,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
socialmedia-xai-xai,307,xAI(@xai),SocialMedia,,https://api.xgo.ing/rss/user/3953aa71e87a422eb9d7bf6ff1c7c43e,https://api.xgo.ing/rss/user/3953aa71e87a422eb9d7bf6ff1c7c43e,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-xania-org,308,xania.org,Articles/英文博客,,https://xania.org/feed,https://xania.org/feed,docker-host,False,success,until_existing,new_source_initial_baseline,False,,20,False,,20,New source: processing first 20 items as initial baseline (new_source_initial_limit=30).,20,20,0,20,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-xeiaso-net,309,xeiaso.net,Articles/英文博客,,https://xeiaso.net/blog.rss,https://xeiaso.net/blog.rss,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-4ab2f9d2,310,一亩三分地 - 日本热门帖子,Articles,,http://127.0.0.1:1200/1point3acres/category/%E6%97%A5%E6%9C%AC,http://127.0.0.1:1200/1point3acres/category/%E6%97%A5%E6%9C%AC,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-845d2397,311,一觉醒来发生了什么 - 即刻圈子,Articles/国内外资讯,,http://127.0.0.1:1200/jike/topic/553870e8e4b0cafb0a1bef68,http://127.0.0.1:1200/jike/topic/553870e8e4b0cafb0a1bef68,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-lifeweek,312,三联生活周刊 Lifeweek,Articles/社评,,https://the.bi/s/rawbbyu2zgmy32,https://the.bi/s/rawbbyu2zgmy32,docker-host,False,success,until_existing,new_source_initial_baseline,False,,0,False,,0,New source: processing first 0 items as initial baseline (new_source_initial_limit=30).,0,0,0,0,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-29423748,313,下班的三爷,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/589388395,http://127.0.0.1:1200/bilibili/user/video/589388395,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-31f4db67,314,不如读书,Articles,,https://wuyagege.substack.com/feed,https://wuyagege.substack.com/feed,docker-host,False,success,until_existing,new_source_initial_baseline,False,,20,False,,20,New source: processing first 20 items as initial baseline (new_source_initial_limit=30).,20,20,0,20,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-f707a3c5,315,与书籍度过漫长岁月,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/252099076,http://127.0.0.1:1200/bilibili/user/video/252099076,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-625204ac,316,东西智库 – 专注中国制造业高质量发展,Articles/国内外资讯,,http://127.0.0.1:1200/dx2025,http://127.0.0.1:1200/dx2025,docker-host,False,failed,,,,,,,,,,0,0,0,0,0,unknown,0,0,0,0,rsshub_503,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_server_error"", ""message"": ""HTTP Error 503: Service Unavailable"", ""retryable"": true, ""source_id"": ""articles-625204ac"", ""feed_url"": ""http://127.0.0.1:1200/dx2025""}, ""run"": {""run_id"": ""rss_20260516_082359_418188_articles-625204ac"", ""source_id"": ""articles-625204ac"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:23:59.418188+00:00"", ""finished_at"": ""2026-05-16T08:24:05.863723+00:00"", ""duration_ms"": 6446, ""duration_seconds"": 6.446, ""error_code"": ""rss_fetch_server_error"", ""error_message"": ""HTTP Error 503: Service Unavailable"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit"", ""incremental_decision"": null, ""source_has_history"": null},",,,,,,,,0,0,0,0,0,0,
articles-1859ad11,317,中国政府网 - 最新政策,Articles/国内政策,,http://127.0.0.1:1200/gov/zhengce/zuixin,http://127.0.0.1:1200/gov/zhengce/zuixin,docker-host,False,failed,,,,,,,,,,0,0,0,0,0,unknown,0,0,0,0,rsshub_503,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_server_error"", ""message"": ""HTTP Error 503: Service Unavailable"", ""retryable"": true, ""source_id"": ""articles-1859ad11"", ""feed_url"": ""http://127.0.0.1:1200/gov/zhengce/zuixin""}, ""run"": {""run_id"": ""rss_20260516_082400_427374_articles-1859ad11"", ""source_id"": ""articles-1859ad11"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:24:00.427374+00:00"", ""finished_at"": ""2026-05-16T08:24:01.312064+00:00"", ""duration_ms"": 885, ""duration_seconds"": 0.885, ""error_code"": ""rss_fetch_server_error"", ""error_message"": ""HTTP Error 503: Service Unavailable"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit"", ""incremental_decision"": null, ""source_has_histo",,,,,,,,0,0,0,0,0,0,
videos-datawhale,318,二次元的Datawhale,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/431850986,http://127.0.0.1:1200/bilibili/user/video/431850986,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-41a254e1,319,云中江树,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3016599109.atom,http://127.0.0.1:8003/feed/MP_WXS_3016599109.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,25,False,,25,New source: processing first 25 items as initial baseline (new_source_initial_limit=30).,25,25,0,25,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-10949b89,320,人间自习室,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/29240784,http://127.0.0.1:1200/bilibili/user/video/29240784,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
