source_id,sequence,source_name,source_category,local_xml_url,xml_url,feed_url,url_mode,screen,status,total_items,new_items,duplicate_items,screened_items,recommended_items_from_api_response,new_items_recommended,new_event_items,incremental_items,silent_items,failed_items,error_type,error_message
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/2690044"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/2690044"", ""row_index"": 269, ""source_category"": ""长知识"", ""source_name"": ""非卿漫谈"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/2690044""}",268,非卿漫谈,长知识,http://127.0.0.1:1200/bilibili/user/video/2690044,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/2690044,http://host.docker.internal:1200/bilibili/user/video/2690044,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/39597640"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/39597640"", ""row_index"": 270, ""source_category"": ""长知识"", ""source_name"": ""拣尽南枝"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/39597640""}",269,拣尽南枝,长知识,http://127.0.0.1:1200/bilibili/user/video/39597640,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/39597640,http://host.docker.internal:1200/bilibili/user/video/39597640,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/1195497797"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/1195497797"", ""row_index"": 271, ""source_category"": ""长知识"", ""source_name"": ""硬核学长2077"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1195497797""}",270,硬核学长2077,长知识,http://127.0.0.1:1200/bilibili/user/video/1195497797,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1195497797,http://host.docker.internal:1200/bilibili/user/video/1195497797,docker-host,True,success,3,2,1,2,1,unknown,2,0,1,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/3494374304385046"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/3494374304385046"", ""row_index"": 272, ""source_category"": ""长知识"", ""source_name"": ""海林A读书"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/3494374304385046""}",271,海林A读书,长知识,http://127.0.0.1:1200/bilibili/user/video/3494374304385046,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/3494374304385046,http://host.docker.internal:1200/bilibili/user/video/3494374304385046,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/31656484"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/31656484"", ""row_index"": 273, ""source_category"": ""长知识"", ""source_name"": ""机器人夏先生1号"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/31656484""}",272,机器人夏先生1号,长知识,http://127.0.0.1:1200/bilibili/user/video/31656484,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/31656484,http://host.docker.internal:1200/bilibili/user/video/31656484,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/406068046"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/406068046"", ""row_index"": 274, ""source_category"": ""长知识"", ""source_name"": ""知识共享者"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/406068046""}",273,知识共享者,长知识,http://127.0.0.1:1200/bilibili/user/video/406068046,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/406068046,http://host.docker.internal:1200/bilibili/user/video/406068046,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/391930545"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/391930545"", ""row_index"": 275, ""source_category"": ""长知识"", ""source_name"": ""Maki的完美算术教室"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/391930545""}",274,Maki的完美算术教室,长知识,http://127.0.0.1:1200/bilibili/user/video/391930545,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/391930545,http://host.docker.internal:1200/bilibili/user/video/391930545,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/230983435"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/230983435"", ""row_index"": 276, ""source_category"": ""长知识"", ""source_name"": ""心河摆渡"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/230983435""}",275,心河摆渡,长知识,http://127.0.0.1:1200/bilibili/user/video/230983435,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/230983435,http://host.docker.internal:1200/bilibili/user/video/230983435,docker-host,True,success,3,2,1,2,1,unknown,1,0,2,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/31728620"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/31728620"", ""row_index"": 277, ""source_category"": ""长知识"", ""source_name"": ""猴猴说话"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/31728620""}",276,猴猴说话,长知识,http://127.0.0.1:1200/bilibili/user/video/31728620,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/31728620,http://host.docker.internal:1200/bilibili/user/video/31728620,docker-host,True,success,3,2,1,2,3,unknown,1,0,2,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/88461692"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/88461692"", ""row_index"": 278, ""source_category"": ""长知识"", ""source_name"": ""3Blue1Brown"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/88461692""}",277,3Blue1Brown,长知识,http://127.0.0.1:1200/bilibili/user/video/88461692,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/88461692,http://host.docker.internal:1200/bilibili/user/video/88461692,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/14583962"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/14583962"", ""row_index"": 279, ""source_category"": ""长知识"", ""source_name"": ""思维实验室"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/14583962""}",278,思维实验室,长知识,http://127.0.0.1:1200/bilibili/user/video/14583962,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/14583962,http://host.docker.internal:1200/bilibili/user/video/14583962,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/43276908"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/43276908"", ""row_index"": 280, ""source_category"": ""长知识"", ""source_name"": ""是落拓呀"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/43276908""}",279,是落拓呀,长知识,http://127.0.0.1:1200/bilibili/user/video/43276908,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/43276908,http://host.docker.internal:1200/bilibili/user/video/43276908,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/96639395"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/96639395"", ""row_index"": 281, ""source_category"": ""长知识"", ""source_name"": ""学院派Academia"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/96639395""}",280,学院派Academia,长知识,http://127.0.0.1:1200/bilibili/user/video/96639395,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/96639395,http://host.docker.internal:1200/bilibili/user/video/96639395,docker-host,True,success,3,2,1,2,1,unknown,1,0,2,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/631899631"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/631899631"", ""row_index"": 282, ""source_category"": ""长知识"", ""source_name"": ""和张程一起学习吧"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/631899631""}",281,和张程一起学习吧,长知识,http://127.0.0.1:1200/bilibili/user/video/631899631,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/631899631,http://host.docker.internal:1200/bilibili/user/video/631899631,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/611092306"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/611092306"", ""row_index"": 283, ""source_category"": ""长知识"", ""source_name"": ""读书的Harry"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/611092306""}",282,读书的Harry,长知识,http://127.0.0.1:1200/bilibili/user/video/611092306,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/611092306,http://host.docker.internal:1200/bilibili/user/video/611092306,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/1033890839"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/1033890839"", ""row_index"": 284, ""source_category"": ""长知识"", ""source_name"": ""小波心理"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1033890839""}",283,小波心理,长知识,http://127.0.0.1:1200/bilibili/user/video/1033890839,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1033890839,http://host.docker.internal:1200/bilibili/user/video/1033890839,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/25073738"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/25073738"", ""row_index"": 285, ""source_category"": ""长知识"", ""source_name"": ""科幻视界"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/25073738""}",284,科幻视界,长知识,http://127.0.0.1:1200/bilibili/user/video/25073738,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/25073738,http://host.docker.internal:1200/bilibili/user/video/25073738,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/19319172"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/19319172"", ""row_index"": 286, ""source_category"": ""长知识"", ""source_name"": ""差评君"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/19319172""}",285,差评君,长知识,http://127.0.0.1:1200/bilibili/user/video/19319172,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/19319172,http://host.docker.internal:1200/bilibili/user/video/19319172,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/1858861103"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/1858861103"", ""row_index"": 287, ""source_category"": ""长知识"", ""source_name"": ""迷因水母"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1858861103""}",286,迷因水母,长知识,http://127.0.0.1:1200/bilibili/user/video/1858861103,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1858861103,http://host.docker.internal:1200/bilibili/user/video/1858861103,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/470585121"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/470585121"", ""row_index"": 288, ""source_category"": ""长知识"", ""source_name"": ""努力戒咕的coco锤"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/470585121""}",287,努力戒咕的coco锤,长知识,http://127.0.0.1:1200/bilibili/user/video/470585121,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/470585121,http://host.docker.internal:1200/bilibili/user/video/470585121,docker-host,True,success,3,2,1,2,1,unknown,2,0,1,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/1288663494"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/1288663494"", ""row_index"": 289, ""source_category"": ""长知识"", ""source_name"": ""河口超人Aper"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1288663494""}",288,河口超人Aper,长知识,http://127.0.0.1:1200/bilibili/user/video/1288663494,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1288663494,http://host.docker.internal:1200/bilibili/user/video/1288663494,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/252411834"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/252411834"", ""row_index"": 290, ""source_category"": ""长知识"", ""source_name"": ""荒野初研园"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/252411834""}",289,荒野初研园,长知识,http://127.0.0.1:1200/bilibili/user/video/252411834,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/252411834,http://host.docker.internal:1200/bilibili/user/video/252411834,docker-host,True,success,3,2,1,2,1,unknown,1,0,2,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/431850986"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/431850986"", ""row_index"": 291, ""source_category"": ""长知识"", ""source_name"": ""二次元的Datawhale"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/431850986""}",290,二次元的Datawhale,长知识,http://127.0.0.1:1200/bilibili/user/video/431850986,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/431850986,http://host.docker.internal:1200/bilibili/user/video/431850986,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/476051104"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/476051104"", ""row_index"": 292, ""source_category"": ""长知识"", ""source_name"": ""白染one"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/476051104""}",291,白染one,长知识,http://127.0.0.1:1200/bilibili/user/video/476051104,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/476051104,http://host.docker.internal:1200/bilibili/user/video/476051104,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/17780825"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/17780825"", ""row_index"": 293, ""source_category"": ""长知识"", ""source_name"": ""卡纸大寨主"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/17780825""}",292,卡纸大寨主,长知识,http://127.0.0.1:1200/bilibili/user/video/17780825,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/17780825,http://host.docker.internal:1200/bilibili/user/video/17780825,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/495979610"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/495979610"", ""row_index"": 294, ""source_category"": ""长知识"", ""source_name"": ""向杨Alan君"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/495979610""}",293,向杨Alan君,长知识,http://127.0.0.1:1200/bilibili/user/video/495979610,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/495979610,http://host.docker.internal:1200/bilibili/user/video/495979610,docker-host,True,success,3,2,1,2,1,unknown,1,1,1,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/14004258"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/14004258"", ""row_index"": 295, ""source_category"": ""长知识"", ""source_name"": ""奥德修斯的绳索"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/14004258""}",294,奥德修斯的绳索,长知识,http://127.0.0.1:1200/bilibili/user/video/14004258,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/14004258,http://host.docker.internal:1200/bilibili/user/video/14004258,docker-host,True,success,3,2,1,2,1,unknown,1,0,2,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/521296768"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/521296768"", ""row_index"": 296, ""source_category"": ""长知识"", ""source_name"": ""岺玖贰叁"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/521296768""}",295,岺玖贰叁,长知识,http://127.0.0.1:1200/bilibili/user/video/521296768,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/521296768,http://host.docker.internal:1200/bilibili/user/video/521296768,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/489640651"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/489640651"", ""row_index"": 297, ""source_category"": ""长知识"", ""source_name"": ""新石器公园"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/489640651""}",296,新石器公园,长知识,http://127.0.0.1:1200/bilibili/user/video/489640651,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/489640651,http://host.docker.internal:1200/bilibili/user/video/489640651,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/1850874570"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/1850874570"", ""row_index"": 298, ""source_category"": ""长知识"", ""source_name"": ""载脑体"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1850874570""}",297,载脑体,长知识,http://127.0.0.1:1200/bilibili/user/video/1850874570,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1850874570,http://host.docker.internal:1200/bilibili/user/video/1850874570,docker-host,True,success,3,2,1,2,1,unknown,1,0,2,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/3493286931073848"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/3493286931073848"", ""row_index"": 299, ""source_category"": ""长知识"", ""source_name"": ""YouTube深度访谈"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/3493286931073848""}",298,YouTube深度访谈,长知识,http://127.0.0.1:1200/bilibili/user/video/3493286931073848,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/3493286931073848,http://host.docker.internal:1200/bilibili/user/video/3493286931073848,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/213845897"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/213845897"", ""row_index"": 300, ""source_category"": ""长知识"", ""source_name"": ""天才简史"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/213845897""}",299,天才简史,长知识,http://127.0.0.1:1200/bilibili/user/video/213845897,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/213845897,http://host.docker.internal:1200/bilibili/user/video/213845897,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/409842788"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/409842788"", ""row_index"": 301, ""source_category"": ""长知识"", ""source_name"": ""这是个令人疑惑的星球"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/409842788""}",300,这是个令人疑惑的星球,长知识,http://127.0.0.1:1200/bilibili/user/video/409842788,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/409842788,http://host.docker.internal:1200/bilibili/user/video/409842788,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/600428973"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/600428973"", ""row_index"": 302, ""source_category"": ""长知识"", ""source_name"": ""周侃侃plus"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/600428973""}",301,周侃侃plus,长知识,http://127.0.0.1:1200/bilibili/user/video/600428973,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/600428973,http://host.docker.internal:1200/bilibili/user/video/600428973,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/17549684"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/17549684"", ""row_index"": 303, ""source_category"": ""长知识"", ""source_name"": ""focus2flow"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/17549684""}",302,focus2flow,长知识,http://127.0.0.1:1200/bilibili/user/video/17549684,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/17549684,http://host.docker.internal:1200/bilibili/user/video/17549684,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/1366786686"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/1366786686"", ""row_index"": 304, ""source_category"": ""短知识"", ""source_name"": ""飞鸟手札"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1366786686""}",303,飞鸟手札,短知识,http://127.0.0.1:1200/bilibili/user/video/1366786686,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1366786686,http://host.docker.internal:1200/bilibili/user/video/1366786686,docker-host,True,success,3,0,3,0,1,unknown,3,0,0,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/3537109151386355"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/3537109151386355"", ""row_index"": 305, ""source_category"": ""短知识"", ""source_name"": ""英语播客党"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/3537109151386355""}",304,英语播客党,短知识,http://127.0.0.1:1200/bilibili/user/video/3537109151386355,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/3537109151386355,http://host.docker.internal:1200/bilibili/user/video/3537109151386355,docker-host,True,success,3,0,3,0,0,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/346563107"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/346563107"", ""row_index"": 306, ""source_category"": ""最娱乐"", ""source_name"": ""波士顿圆脸"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/346563107""}",305,波士顿圆脸,最娱乐,http://127.0.0.1:1200/bilibili/user/video/346563107,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/346563107,http://host.docker.internal:1200/bilibili/user/video/346563107,docker-host,True,success,3,0,3,0,0,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/730732"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/730732"", ""row_index"": 307, ""source_category"": ""最娱乐"", ""source_name"": ""瓶子君152"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/730732""}",306,瓶子君152,最娱乐,http://127.0.0.1:1200/bilibili/user/video/730732,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/730732,http://host.docker.internal:1200/bilibili/user/video/730732,docker-host,True,success,3,0,3,0,0,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/1372433"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/1372433"", ""row_index"": 308, ""source_category"": ""最娱乐"", ""source_name"": ""Super也好君"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1372433""}",307,Super也好君,最娱乐,http://127.0.0.1:1200/bilibili/user/video/1372433,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1372433,http://host.docker.internal:1200/bilibili/user/video/1372433,docker-host,True,success,3,0,3,0,0,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/281127303"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/281127303"", ""row_index"": 309, ""source_category"": ""最娱乐"", ""source_name"": ""负面能量转换器"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/281127303""}",308,负面能量转换器,最娱乐,http://127.0.0.1:1200/bilibili/user/video/281127303,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/281127303,http://host.docker.internal:1200/bilibili/user/video/281127303,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/279991456"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/279991456"", ""row_index"": 310, ""source_category"": ""最娱乐"", ""source_name"": ""靠谱电竞"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/279991456""}",309,靠谱电竞,最娱乐,http://127.0.0.1:1200/bilibili/user/video/279991456,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/279991456,http://host.docker.internal:1200/bilibili/user/video/279991456,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/508215481"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/508215481"", ""row_index"": 311, ""source_category"": ""最娱乐"", ""source_name"": ""火兰朋克"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/508215481""}",310,火兰朋克,最娱乐,http://127.0.0.1:1200/bilibili/user/video/508215481,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/508215481,http://host.docker.internal:1200/bilibili/user/video/508215481,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/369564778"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/369564778"", ""row_index"": 312, ""source_category"": ""最娱乐"", ""source_name"": ""馆长刘下饭_环球档案"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/369564778""}",311,馆长刘下饭_环球档案,最娱乐,http://127.0.0.1:1200/bilibili/user/video/369564778,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/369564778,http://host.docker.internal:1200/bilibili/user/video/369564778,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/8739477"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/8739477"", ""row_index"": 313, ""source_category"": ""最娱乐"", ""source_name"": ""老实憨厚的笑笑"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/8739477""}",312,老实憨厚的笑笑,最娱乐,http://127.0.0.1:1200/bilibili/user/video/8739477,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/8739477,http://host.docker.internal:1200/bilibili/user/video/8739477,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
