sequence,source_id,source_name,source_category,local_xml_url,xml_url,feed_url,url_mode,url_source,screen,row_index,status,priority
123,"{""feed_url"": ""https://api.xgo.ing/rss/user/c61046471f174d86bc0eb76cb44a21c3"", ""local_xml_url"": """", ""row_index"": 124, ""source_category"": ""SocialMedia"", ""source_name"": ""Justine Moore(@venturetwins)"", ""xml_url"": ""https://api.xgo.ing/rss/user/c61046471f174d86bc0eb76cb44a21c3""}",Justine Moore(@venturetwins),SocialMedia,,https://api.xgo.ing/rss/user/c61046471f174d86bc0eb76cb44a21c3,https://api.xgo.ing/rss/user/c61046471f174d86bc0eb76cb44a21c3,docker-host,xml_url,False,124,active,P2
124,"{""feed_url"": ""https://api.xgo.ing/rss/user/971dc1fc90da449bac23e5fad8a33d55"", ""local_xml_url"": """", ""row_index"": 125, ""source_category"": ""SocialMedia"", ""source_name"": ""OpenAI Developers(@OpenAIDevs)"", ""xml_url"": ""https://api.xgo.ing/rss/user/971dc1fc90da449bac23e5fad8a33d55""}",OpenAI Developers(@OpenAIDevs),SocialMedia,,https://api.xgo.ing/rss/user/971dc1fc90da449bac23e5fad8a33d55,https://api.xgo.ing/rss/user/971dc1fc90da449bac23e5fad8a33d55,docker-host,xml_url,False,125,active,P2
125,"{""feed_url"": ""https://api.xgo.ing/rss/user/760ab7cd9708452c9ce1f9144b92a430"", ""local_xml_url"": """", ""row_index"": 126, ""source_category"": ""SocialMedia"", ""source_name"": ""bolt.new(@boltdotnew)"", ""xml_url"": ""https://api.xgo.ing/rss/user/760ab7cd9708452c9ce1f9144b92a430""}",bolt.new(@boltdotnew),SocialMedia,,https://api.xgo.ing/rss/user/760ab7cd9708452c9ce1f9144b92a430,https://api.xgo.ing/rss/user/760ab7cd9708452c9ce1f9144b92a430,docker-host,xml_url,False,126,active,P2
126,"{""feed_url"": ""https://api.xgo.ing/rss/user/72dd496bfd9d44c5a5761a974630376d"", ""local_xml_url"": """", ""row_index"": 127, ""source_category"": ""SocialMedia"", ""source_name"": ""Midjourney(@midjourney)"", ""xml_url"": ""https://api.xgo.ing/rss/user/72dd496bfd9d44c5a5761a974630376d""}",Midjourney(@midjourney),SocialMedia,,https://api.xgo.ing/rss/user/72dd496bfd9d44c5a5761a974630376d,https://api.xgo.ing/rss/user/72dd496bfd9d44c5a5761a974630376d,docker-host,xml_url,False,127,active,P2
127,"{""feed_url"": ""https://api.xgo.ing/rss/user/65f321be670b4ffba7f40d0afd38c94d"", ""local_xml_url"": """", ""row_index"": 128, ""source_category"": ""SocialMedia"", ""source_name"": ""eric zakariasson(@ericzakariasson)"", ""xml_url"": ""https://api.xgo.ing/rss/user/65f321be670b4ffba7f40d0afd38c94d""}",eric zakariasson(@ericzakariasson),SocialMedia,,https://api.xgo.ing/rss/user/65f321be670b4ffba7f40d0afd38c94d,https://api.xgo.ing/rss/user/65f321be670b4ffba7f40d0afd38c94d,docker-host,xml_url,False,128,active,P2
128,"{""feed_url"": ""https://api.xgo.ing/rss/user/e30d4cd223f44bed9d404807105c8927"", ""local_xml_url"": """", ""row_index"": 129, ""source_category"": ""SocialMedia"", ""source_name"": ""Sam Altman(@sama)"", ""xml_url"": ""https://api.xgo.ing/rss/user/e30d4cd223f44bed9d404807105c8927""}",Sam Altman(@sama),SocialMedia,,https://api.xgo.ing/rss/user/e30d4cd223f44bed9d404807105c8927,https://api.xgo.ing/rss/user/e30d4cd223f44bed9d404807105c8927,docker-host,xml_url,False,129,active,P2
129,"{""feed_url"": ""https://api.xgo.ing/rss/user/5dbd038a8f5140938d0877511571797b"", ""local_xml_url"": """", ""row_index"": 130, ""source_category"": ""SocialMedia"", ""source_name"": ""clem &#129303;(@ClementDelangue)"", ""xml_url"": ""https://api.xgo.ing/rss/user/5dbd038a8f5140938d0877511571797b""}",clem &#129303;(@ClementDelangue),SocialMedia,,https://api.xgo.ing/rss/user/5dbd038a8f5140938d0877511571797b,https://api.xgo.ing/rss/user/5dbd038a8f5140938d0877511571797b,docker-host,xml_url,False,130,active,P2
130,"{""feed_url"": ""https://api.xgo.ing/rss/user/862fee50a745423c87e2633b274caf1d"", ""local_xml_url"": """", ""row_index"": 131, ""source_category"": ""SocialMedia"", ""source_name"": ""LangChain(@LangChainAI)"", ""xml_url"": ""https://api.xgo.ing/rss/user/862fee50a745423c87e2633b274caf1d""}",LangChain(@LangChainAI),SocialMedia,,https://api.xgo.ing/rss/user/862fee50a745423c87e2633b274caf1d,https://api.xgo.ing/rss/user/862fee50a745423c87e2633b274caf1d,docker-host,xml_url,False,131,active,P2
131,"{""feed_url"": ""https://api.xgo.ing/rss/user/0277b0bbefd54df7bc6b7880122da8f7"", ""local_xml_url"": """", ""row_index"": 132, ""source_category"": ""SocialMedia"", ""source_name"": ""orange.ai(@oran_ge)"", ""xml_url"": ""https://api.xgo.ing/rss/user/0277b0bbefd54df7bc6b7880122da8f7""}",orange.ai(@oran_ge),SocialMedia,,https://api.xgo.ing/rss/user/0277b0bbefd54df7bc6b7880122da8f7,https://api.xgo.ing/rss/user/0277b0bbefd54df7bc6b7880122da8f7,docker-host,xml_url,False,132,active,P2
132,"{""feed_url"": ""https://api.xgo.ing/rss/user/49666ce6fe3e4cb786c6574684542ec5"", ""local_xml_url"": """", ""row_index"": 133, ""source_category"": ""SocialMedia"", ""source_name"": ""Dario Amodei(@DarioAmodei)"", ""xml_url"": ""https://api.xgo.ing/rss/user/49666ce6fe3e4cb786c6574684542ec5""}",Dario Amodei(@DarioAmodei),SocialMedia,,https://api.xgo.ing/rss/user/49666ce6fe3e4cb786c6574684542ec5,https://api.xgo.ing/rss/user/49666ce6fe3e4cb786c6574684542ec5,docker-host,xml_url,False,133,active,P2
133,"{""feed_url"": ""https://api.xgo.ing/rss/user/cb6169815e2e447e8e6148a4af3f9686"", ""local_xml_url"": """", ""row_index"": 134, ""source_category"": ""SocialMedia"", ""source_name"": ""Geoffrey Hinton(@geoffreyhinton)"", ""xml_url"": ""https://api.xgo.ing/rss/user/cb6169815e2e447e8e6148a4af3f9686""}",Geoffrey Hinton(@geoffreyhinton),SocialMedia,,https://api.xgo.ing/rss/user/cb6169815e2e447e8e6148a4af3f9686,https://api.xgo.ing/rss/user/cb6169815e2e447e8e6148a4af3f9686,docker-host,xml_url,False,134,active,P2
134,"{""feed_url"": ""https://api.xgo.ing/rss/user/f299207df53745bca04a03db8d11c5aa"", ""local_xml_url"": """", ""row_index"": 135, ""source_category"": ""SocialMedia"", ""source_name"": ""Harrison Chase(@hwchase17)"", ""xml_url"": ""https://api.xgo.ing/rss/user/f299207df53745bca04a03db8d11c5aa""}",Harrison Chase(@hwchase17),SocialMedia,,https://api.xgo.ing/rss/user/f299207df53745bca04a03db8d11c5aa,https://api.xgo.ing/rss/user/f299207df53745bca04a03db8d11c5aa,docker-host,xml_url,False,135,active,P2
135,"{""feed_url"": ""https://api.xgo.ing/rss/user/3ca3c7698fd04611a0e7d14fae93c84c"", ""local_xml_url"": """", ""row_index"": 136, ""source_category"": ""SocialMedia"", ""source_name"": ""Kevin Weil &#127482;&#127480;(@kevinweil)"", ""xml_url"": ""https://api.xgo.ing/rss/user/3ca3c7698fd04611a0e7d14fae93c84c""}",Kevin Weil &#127482;&#127480;(@kevinweil),SocialMedia,,https://api.xgo.ing/rss/user/3ca3c7698fd04611a0e7d14fae93c84c,https://api.xgo.ing/rss/user/3ca3c7698fd04611a0e7d14fae93c84c,docker-host,xml_url,False,136,active,P2
136,"{""feed_url"": ""https://api.xgo.ing/rss/user/b1013166769c49f8aa3fbdc222867054"", ""local_xml_url"": """", ""row_index"": 137, ""source_category"": ""SocialMedia"", ""source_name"": ""Jeff Dean(@JeffDean)"", ""xml_url"": ""https://api.xgo.ing/rss/user/b1013166769c49f8aa3fbdc222867054""}",Jeff Dean(@JeffDean),SocialMedia,,https://api.xgo.ing/rss/user/b1013166769c49f8aa3fbdc222867054,https://api.xgo.ing/rss/user/b1013166769c49f8aa3fbdc222867054,docker-host,xml_url,False,137,active,P2
137,"{""feed_url"": ""https://api.xgo.ing/rss/user/fdd601ea751949e7bec9e4cdad7c8e6c"", ""local_xml_url"": """", ""row_index"": 138, ""source_category"": ""SocialMedia"", ""source_name"": ""Perplexity(@perplexity_ai)"", ""xml_url"": ""https://api.xgo.ing/rss/user/fdd601ea751949e7bec9e4cdad7c8e6c""}",Perplexity(@perplexity_ai),SocialMedia,,https://api.xgo.ing/rss/user/fdd601ea751949e7bec9e4cdad7c8e6c,https://api.xgo.ing/rss/user/fdd601ea751949e7bec9e4cdad7c8e6c,docker-host,xml_url,False,138,active,P2
138,"{""feed_url"": ""https://api.xgo.ing/rss/user/f7992687b8d74b14bf2341eb3a0a5ec4"", ""local_xml_url"": """", ""row_index"": 139, ""source_category"": ""SocialMedia"", ""source_name"": ""ChatGPT(@ChatGPTapp)"", ""xml_url"": ""https://api.xgo.ing/rss/user/f7992687b8d74b14bf2341eb3a0a5ec4""}",ChatGPT(@ChatGPTapp),SocialMedia,,https://api.xgo.ing/rss/user/f7992687b8d74b14bf2341eb3a0a5ec4,https://api.xgo.ing/rss/user/f7992687b8d74b14bf2341eb3a0a5ec4,docker-host,xml_url,False,139,active,P2
139,"{""feed_url"": ""https://api.xgo.ing/rss/user/6bbf31cac345443585c3280320ba9009"", ""local_xml_url"": """", ""row_index"": 140, ""source_category"": ""SocialMedia"", ""source_name"": ""Berkeley AI Research(@berkeley_ai)"", ""xml_url"": ""https://api.xgo.ing/rss/user/6bbf31cac345443585c3280320ba9009""}",Berkeley AI Research(@berkeley_ai),SocialMedia,,https://api.xgo.ing/rss/user/6bbf31cac345443585c3280320ba9009,https://api.xgo.ing/rss/user/6bbf31cac345443585c3280320ba9009,docker-host,xml_url,False,140,active,P2
140,"{""feed_url"": ""https://api.xgo.ing/rss/user/b9912ac9a29042cf8c834419dc44cb1f"", ""local_xml_url"": """", ""row_index"": 141, ""source_category"": ""SocialMedia"", ""source_name"": ""Paul Couvert(@itsPaulAi)"", ""xml_url"": ""https://api.xgo.ing/rss/user/b9912ac9a29042cf8c834419dc44cb1f""}",Paul Couvert(@itsPaulAi),SocialMedia,,https://api.xgo.ing/rss/user/b9912ac9a29042cf8c834419dc44cb1f,https://api.xgo.ing/rss/user/b9912ac9a29042cf8c834419dc44cb1f,docker-host,xml_url,False,141,active,P2
141,"{""feed_url"": ""https://api.xgo.ing/rss/user/244eb9fa77ce4fa3b7fa5ceba80027a4"", ""local_xml_url"": """", ""row_index"": 142, ""source_category"": ""SocialMedia"", ""source_name"": ""Barsee &#128054;(@heyBarsee)"", ""xml_url"": ""https://api.xgo.ing/rss/user/244eb9fa77ce4fa3b7fa5ceba80027a4""}",Barsee &#128054;(@heyBarsee),SocialMedia,,https://api.xgo.ing/rss/user/244eb9fa77ce4fa3b7fa5ceba80027a4,https://api.xgo.ing/rss/user/244eb9fa77ce4fa3b7fa5ceba80027a4,docker-host,xml_url,False,142,active,P2
142,"{""feed_url"": ""https://api.xgo.ing/rss/user/0c0856a69f9f49cf961018c32a0b0049"", ""local_xml_url"": """", ""row_index"": 143, ""source_category"": ""SocialMedia"", ""source_name"": ""OpenAI(@OpenAI)"", ""xml_url"": ""https://api.xgo.ing/rss/user/0c0856a69f9f49cf961018c32a0b0049""}",OpenAI(@OpenAI),SocialMedia,,https://api.xgo.ing/rss/user/0c0856a69f9f49cf961018c32a0b0049,https://api.xgo.ing/rss/user/0c0856a69f9f49cf961018c32a0b0049,docker-host,xml_url,False,143,active,P2
143,"{""feed_url"": ""https://api.xgo.ing/rss/user/f54b2b40185943ce8f48a880110b7bc2"", ""local_xml_url"": """", ""row_index"": 144, ""source_category"": ""SocialMedia"", ""source_name"": ""Binyuan Hui(@huybery)"", ""xml_url"": ""https://api.xgo.ing/rss/user/f54b2b40185943ce8f48a880110b7bc2""}",Binyuan Hui(@huybery),SocialMedia,,https://api.xgo.ing/rss/user/f54b2b40185943ce8f48a880110b7bc2,https://api.xgo.ing/rss/user/f54b2b40185943ce8f48a880110b7bc2,docker-host,xml_url,False,144,active,P2
144,"{""feed_url"": ""https://api.xgo.ing/rss/user/462aa134ed914f98b3491680ad9b36ed"", ""local_xml_url"": """", ""row_index"": 145, ""source_category"": ""SocialMedia"", ""source_name"": ""cohere(@cohere)"", ""xml_url"": ""https://api.xgo.ing/rss/user/462aa134ed914f98b3491680ad9b36ed""}",cohere(@cohere),SocialMedia,,https://api.xgo.ing/rss/user/462aa134ed914f98b3491680ad9b36ed,https://api.xgo.ing/rss/user/462aa134ed914f98b3491680ad9b36ed,docker-host,xml_url,False,145,active,P2
145,"{""feed_url"": ""https://api.xgo.ing/rss/user/a02496979a0e4d86baf2b72c24db52a4"", ""local_xml_url"": """", ""row_index"": 146, ""source_category"": ""SocialMedia"", ""source_name"": ""Aman Sanger(@amanrsanger)"", ""xml_url"": ""https://api.xgo.ing/rss/user/a02496979a0e4d86baf2b72c24db52a4""}",Aman Sanger(@amanrsanger),SocialMedia,,https://api.xgo.ing/rss/user/a02496979a0e4d86baf2b72c24db52a4,https://api.xgo.ing/rss/user/a02496979a0e4d86baf2b72c24db52a4,docker-host,xml_url,False,146,active,P2
146,"{""feed_url"": ""https://api.xgo.ing/rss/user/30ad80be93c84e44acc37d5ddf31db57"", ""local_xml_url"": """", ""row_index"": 147, ""source_category"": ""SocialMedia"", ""source_name"": ""Simon Willison(@simonw)"", ""xml_url"": ""https://api.xgo.ing/rss/user/30ad80be93c84e44acc37d5ddf31db57""}",Simon Willison(@simonw),SocialMedia,,https://api.xgo.ing/rss/user/30ad80be93c84e44acc37d5ddf31db57,https://api.xgo.ing/rss/user/30ad80be93c84e44acc37d5ddf31db57,docker-host,xml_url,False,147,active,P2
147,"{""feed_url"": ""https://api.xgo.ing/rss/user/61f4b78554fb4b8fa5653ec5d924d15a"", ""local_xml_url"": """", ""row_index"": 148, ""source_category"": ""SocialMedia"", ""source_name"": ""Microsoft Research(@MSFTResearch)"", ""xml_url"": ""https://api.xgo.ing/rss/user/61f4b78554fb4b8fa5653ec5d924d15a""}",Microsoft Research(@MSFTResearch),SocialMedia,,https://api.xgo.ing/rss/user/61f4b78554fb4b8fa5653ec5d924d15a,https://api.xgo.ing/rss/user/61f4b78554fb4b8fa5653ec5d924d15a,docker-host,xml_url,False,148,active,P2
148,"{""feed_url"": ""https://api.xgo.ing/rss/user/f5f4f928dede472ea55053672ad27ab6"", ""local_xml_url"": """", ""row_index"": 149, ""source_category"": ""SocialMedia"", ""source_name"": ""Yann LeCun(@ylecun)"", ""xml_url"": ""https://api.xgo.ing/rss/user/f5f4f928dede472ea55053672ad27ab6""}",Yann LeCun(@ylecun),SocialMedia,,https://api.xgo.ing/rss/user/f5f4f928dede472ea55053672ad27ab6,https://api.xgo.ing/rss/user/f5f4f928dede472ea55053672ad27ab6,docker-host,xml_url,False,149,active,P2
149,"{""feed_url"": ""https://api.xgo.ing/rss/user/082097117b4543e9a741cd2580f936d3"", ""local_xml_url"": """", ""row_index"": 150, ""source_category"": ""SocialMedia"", ""source_name"": ""Junyang Lin(@JustinLin610)"", ""xml_url"": ""https://api.xgo.ing/rss/user/082097117b4543e9a741cd2580f936d3""}",Junyang Lin(@JustinLin610),SocialMedia,,https://api.xgo.ing/rss/user/082097117b4543e9a741cd2580f936d3,https://api.xgo.ing/rss/user/082097117b4543e9a741cd2580f936d3,docker-host,xml_url,False,150,active,P2
150,"{""feed_url"": ""https://api.xgo.ing/rss/user/524525de0d69407b80f0a7d891fdc8df"", ""local_xml_url"": """", ""row_index"": 151, ""source_category"": ""SocialMedia"", ""source_name"": ""Alex Albert(@alexalbert__)"", ""xml_url"": ""https://api.xgo.ing/rss/user/524525de0d69407b80f0a7d891fdc8df""}",Alex Albert(@alexalbert__),SocialMedia,,https://api.xgo.ing/rss/user/524525de0d69407b80f0a7d891fdc8df,https://api.xgo.ing/rss/user/524525de0d69407b80f0a7d891fdc8df,docker-host,xml_url,False,151,active,P2
151,"{""feed_url"": ""https://api.xgo.ing/rss/user/59e6b63ae9684d11be0ae13d9e7420f2"", ""local_xml_url"": """", ""row_index"": 152, ""source_category"": ""SocialMedia"", ""source_name"": ""Aravind Srinivas(@AravSrinivas)"", ""xml_url"": ""https://api.xgo.ing/rss/user/59e6b63ae9684d11be0ae13d9e7420f2""}",Aravind Srinivas(@AravSrinivas),SocialMedia,,https://api.xgo.ing/rss/user/59e6b63ae9684d11be0ae13d9e7420f2,https://api.xgo.ing/rss/user/59e6b63ae9684d11be0ae13d9e7420f2,docker-host,xml_url,False,152,active,P2
152,"{""feed_url"": ""https://api.xgo.ing/rss/user/71ffd342cb5d478185ef7d55bdfca011"", ""local_xml_url"": """", ""row_index"": 153, ""source_category"": ""SocialMedia"", ""source_name"": ""Genspark(@genspark_ai)"", ""xml_url"": ""https://api.xgo.ing/rss/user/71ffd342cb5d478185ef7d55bdfca011""}",Genspark(@genspark_ai),SocialMedia,,https://api.xgo.ing/rss/user/71ffd342cb5d478185ef7d55bdfca011,https://api.xgo.ing/rss/user/71ffd342cb5d478185ef7d55bdfca011,docker-host,xml_url,False,153,active,P2
153,"{""feed_url"": ""https://api.xgo.ing/rss/user/af19d054e26a49129f23abfa82d9e268"", ""local_xml_url"": """", ""row_index"": 154, ""source_category"": ""SocialMedia"", ""source_name"": ""Greg Brockman(@gdb)"", ""xml_url"": ""https://api.xgo.ing/rss/user/af19d054e26a49129f23abfa82d9e268""}",Greg Brockman(@gdb),SocialMedia,,https://api.xgo.ing/rss/user/af19d054e26a49129f23abfa82d9e268,https://api.xgo.ing/rss/user/af19d054e26a49129f23abfa82d9e268,docker-host,xml_url,False,154,active,P2
154,"{""feed_url"": ""https://api.xgo.ing/rss/user/931d6e88e067496cac6bf23f69d60f33"", ""local_xml_url"": """", ""row_index"": 155, ""source_category"": ""SocialMedia"", ""source_name"": ""elvis(@omarsar0)"", ""xml_url"": ""https://api.xgo.ing/rss/user/931d6e88e067496cac6bf23f69d60f33""}",elvis(@omarsar0),SocialMedia,,https://api.xgo.ing/rss/user/931d6e88e067496cac6bf23f69d60f33,https://api.xgo.ing/rss/user/931d6e88e067496cac6bf23f69d60f33,docker-host,xml_url,False,155,active,P2
155,"{""feed_url"": ""https://api.xgo.ing/rss/user/4de0bd2d5cef4333a0260dc8157054a7"", ""local_xml_url"": """", ""row_index"": 156, ""source_category"": ""SocialMedia"", ""source_name"": ""Google AI(@GoogleAI)"", ""xml_url"": ""https://api.xgo.ing/rss/user/4de0bd2d5cef4333a0260dc8157054a7""}",Google AI(@GoogleAI),SocialMedia,,https://api.xgo.ing/rss/user/4de0bd2d5cef4333a0260dc8157054a7,https://api.xgo.ing/rss/user/4de0bd2d5cef4333a0260dc8157054a7,docker-host,xml_url,False,156,active,P2
156,"{""feed_url"": ""https://api.xgo.ing/rss/user/67e259bd5be544ce84bbc867eace54c2"", ""local_xml_url"": """", ""row_index"": 157, ""source_category"": ""SocialMedia"", ""source_name"": ""LlamaIndex &#129433;(@llama_index)"", ""xml_url"": ""https://api.xgo.ing/rss/user/67e259bd5be544ce84bbc867eace54c2""}",LlamaIndex &#129433;(@llama_index),SocialMedia,,https://api.xgo.ing/rss/user/67e259bd5be544ce84bbc867eace54c2,https://api.xgo.ing/rss/user/67e259bd5be544ce84bbc867eace54c2,docker-host,xml_url,False,157,active,P2
157,"{""feed_url"": ""https://api.xgo.ing/rss/user/b3d904c0d7c446558ef3a1e7f2eb362b"", ""local_xml_url"": """", ""row_index"": 158, ""source_category"": ""SocialMedia"", ""source_name"": ""Jerry Liu(@jerryjliu0)"", ""xml_url"": ""https://api.xgo.ing/rss/user/b3d904c0d7c446558ef3a1e7f2eb362b""}",Jerry Liu(@jerryjliu0),SocialMedia,,https://api.xgo.ing/rss/user/b3d904c0d7c446558ef3a1e7f2eb362b,https://api.xgo.ing/rss/user/b3d904c0d7c446558ef3a1e7f2eb362b,docker-host,xml_url,False,158,active,P2
158,"{""feed_url"": ""https://api.xgo.ing/rss/user/63316630d94543f5a6480f230f483008"", ""local_xml_url"": """", ""row_index"": 159, ""source_category"": ""SocialMedia"", ""source_name"": ""Marc Andreessen &#127482;&#127480;(@pmarca)"", ""xml_url"": ""https://api.xgo.ing/rss/user/63316630d94543f5a6480f230f483008""}",Marc Andreessen &#127482;&#127480;(@pmarca),SocialMedia,,https://api.xgo.ing/rss/user/63316630d94543f5a6480f230f483008,https://api.xgo.ing/rss/user/63316630d94543f5a6480f230f483008,docker-host,xml_url,False,159,active,P2
159,"{""feed_url"": ""https://api.xgo.ing/rss/user/58894bf2934a426ca833c682da2bc810"", ""local_xml_url"": """", ""row_index"": 160, ""source_category"": ""SocialMedia"", ""source_name"": ""Justin Welsh(@thejustinwelsh)"", ""xml_url"": ""https://api.xgo.ing/rss/user/58894bf2934a426ca833c682da2bc810""}",Justin Welsh(@thejustinwelsh),SocialMedia,,https://api.xgo.ing/rss/user/58894bf2934a426ca833c682da2bc810,https://api.xgo.ing/rss/user/58894bf2934a426ca833c682da2bc810,docker-host,xml_url,False,160,active,P2
160,"{""feed_url"": ""https://api.xgo.ing/rss/user/3306d8b253ec4e03aca3c2e9967e7119"", ""local_xml_url"": """", ""row_index"": 161, ""source_category"": ""SocialMedia"", ""source_name"": ""Pika(@pika_labs)"", ""xml_url"": ""https://api.xgo.ing/rss/user/3306d8b253ec4e03aca3c2e9967e7119""}",Pika(@pika_labs),SocialMedia,,https://api.xgo.ing/rss/user/3306d8b253ec4e03aca3c2e9967e7119,https://api.xgo.ing/rss/user/3306d8b253ec4e03aca3c2e9967e7119,docker-host,xml_url,False,161,active,P2
161,"{""feed_url"": ""https://api.xgo.ing/rss/user/8324d65a63dc42c584a8c08cc8323c9f"", ""local_xml_url"": """", ""row_index"": 162, ""source_category"": ""SocialMedia"", ""source_name"": ""Sundar Pichai(@sundarpichai)"", ""xml_url"": ""https://api.xgo.ing/rss/user/8324d65a63dc42c584a8c08cc8323c9f""}",Sundar Pichai(@sundarpichai),SocialMedia,,https://api.xgo.ing/rss/user/8324d65a63dc42c584a8c08cc8323c9f,https://api.xgo.ing/rss/user/8324d65a63dc42c584a8c08cc8323c9f,docker-host,xml_url,False,162,active,P2
162,"{""feed_url"": ""https://api.xgo.ing/rss/user/639cd13d44284e10ac89fbd1c5399767"", ""local_xml_url"": """", ""row_index"": 163, ""source_category"": ""SocialMedia"", ""source_name"": ""Lovable(@lovable_dev)"", ""xml_url"": ""https://api.xgo.ing/rss/user/639cd13d44284e10ac89fbd1c5399767""}",Lovable(@lovable_dev),SocialMedia,,https://api.xgo.ing/rss/user/639cd13d44284e10ac89fbd1c5399767,https://api.xgo.ing/rss/user/639cd13d44284e10ac89fbd1c5399767,docker-host,xml_url,False,163,active,P2
163,"{""feed_url"": ""https://api.xgo.ing/rss/user/66a6b39ddcfa42e39621e0ab293c1bdd"", ""local_xml_url"": """", ""row_index"": 164, ""source_category"": ""SocialMedia"", ""source_name"": ""cat(@_catwu)"", ""xml_url"": ""https://api.xgo.ing/rss/user/66a6b39ddcfa42e39621e0ab293c1bdd""}",cat(@_catwu),SocialMedia,,https://api.xgo.ing/rss/user/66a6b39ddcfa42e39621e0ab293c1bdd,https://api.xgo.ing/rss/user/66a6b39ddcfa42e39621e0ab293c1bdd,docker-host,xml_url,False,164,active,P2
164,"{""feed_url"": ""https://api.xgo.ing/rss/user/5f13b32b124a41cfb659f903a84032b1"", ""local_xml_url"": """", ""row_index"": 165, ""source_category"": ""SocialMedia"", ""source_name"": ""Anton Osika – eu/acc(@antonosika)"", ""xml_url"": ""https://api.xgo.ing/rss/user/5f13b32b124a41cfb659f903a84032b1""}",Anton Osika – eu/acc(@antonosika),SocialMedia,,https://api.xgo.ing/rss/user/5f13b32b124a41cfb659f903a84032b1,https://api.xgo.ing/rss/user/5f13b32b124a41cfb659f903a84032b1,docker-host,xml_url,False,165,active,P2
165,"{""feed_url"": ""https://api.xgo.ing/rss/user/613f859e4bc440c5a28f40732840f5cf"", ""local_xml_url"": """", ""row_index"": 166, ""source_category"": ""SocialMedia"", ""source_name"": ""Replit ⠕(@Replit)"", ""xml_url"": ""https://api.xgo.ing/rss/user/613f859e4bc440c5a28f40732840f5cf""}",Replit ⠕(@Replit),SocialMedia,,https://api.xgo.ing/rss/user/613f859e4bc440c5a28f40732840f5cf,https://api.xgo.ing/rss/user/613f859e4bc440c5a28f40732840f5cf,docker-host,xml_url,False,166,active,P2
166,"{""feed_url"": ""https://api.xgo.ing/rss/user/be74da51698d4cefb12b39830d6cd201"", ""local_xml_url"": """", ""row_index"": 167, ""source_category"": ""SocialMedia"", ""source_name"": ""FlowiseAI(@FlowiseAI)"", ""xml_url"": ""https://api.xgo.ing/rss/user/be74da51698d4cefb12b39830d6cd201""}",FlowiseAI(@FlowiseAI),SocialMedia,,https://api.xgo.ing/rss/user/be74da51698d4cefb12b39830d6cd201,https://api.xgo.ing/rss/user/be74da51698d4cefb12b39830d6cd201,docker-host,xml_url,False,167,active,P2
167,"{""feed_url"": ""https://api.xgo.ing/rss/user/f3fedf817599470dbf8d8d11f0872475"", ""local_xml_url"": """", ""row_index"": 168, ""source_category"": ""SocialMedia"", ""source_name"": ""a16z(@a16z)"", ""xml_url"": ""https://api.xgo.ing/rss/user/f3fedf817599470dbf8d8d11f0872475""}",a16z(@a16z),SocialMedia,,https://api.xgo.ing/rss/user/f3fedf817599470dbf8d8d11f0872475,https://api.xgo.ing/rss/user/f3fedf817599470dbf8d8d11f0872475,docker-host,xml_url,False,168,active,P2
168,"{""feed_url"": ""https://api.xgo.ing/rss/user/ca2fa444b6ea4b8b974fe148056e497a"", ""local_xml_url"": """", ""row_index"": 169, ""source_category"": ""SocialMedia"", ""source_name"": ""李继刚(@lijigang_com)"", ""xml_url"": ""https://api.xgo.ing/rss/user/ca2fa444b6ea4b8b974fe148056e497a""}",李继刚(@lijigang_com),SocialMedia,,https://api.xgo.ing/rss/user/ca2fa444b6ea4b8b974fe148056e497a,https://api.xgo.ing/rss/user/ca2fa444b6ea4b8b974fe148056e497a,docker-host,xml_url,False,169,active,P2
169,"{""feed_url"": ""https://api.xgo.ing/rss/user/f510f6e7eecf456ca7e2895a46752888"", ""local_xml_url"": """", ""row_index"": 170, ""source_category"": ""SocialMedia"", ""source_name"": ""Jina AI(@JinaAI_)"", ""xml_url"": ""https://api.xgo.ing/rss/user/f510f6e7eecf456ca7e2895a46752888""}",Jina AI(@JinaAI_),SocialMedia,,https://api.xgo.ing/rss/user/f510f6e7eecf456ca7e2895a46752888,https://api.xgo.ing/rss/user/f510f6e7eecf456ca7e2895a46752888,docker-host,xml_url,False,170,active,P2
170,"{""feed_url"": ""https://api.xgo.ing/rss/user/dbf37973e6fc4eae91d4be9669a78fc7"", ""local_xml_url"": """", ""row_index"": 171, ""source_category"": ""SocialMedia"", ""source_name"": ""v0(@v0)"", ""xml_url"": ""https://api.xgo.ing/rss/user/dbf37973e6fc4eae91d4be9669a78fc7""}",v0(@v0),SocialMedia,,https://api.xgo.ing/rss/user/dbf37973e6fc4eae91d4be9669a78fc7,https://api.xgo.ing/rss/user/dbf37973e6fc4eae91d4be9669a78fc7,docker-host,xml_url,False,171,active,P2
171,"{""feed_url"": ""https://api.xgo.ing/rss/user/edf707b5c0b248579085f66d7a3c5524"", ""local_xml_url"": """", ""row_index"": 172, ""source_category"": ""SocialMedia"", ""source_name"": ""Andrej Karpathy(@karpathy)"", ""xml_url"": ""https://api.xgo.ing/rss/user/edf707b5c0b248579085f66d7a3c5524""}",Andrej Karpathy(@karpathy),SocialMedia,,https://api.xgo.ing/rss/user/edf707b5c0b248579085f66d7a3c5524,https://api.xgo.ing/rss/user/edf707b5c0b248579085f66d7a3c5524,docker-host,xml_url,False,172,active,P2
