sequence,source_id,source_name,source_category,local_xml_url,xml_url,feed_url,url_mode,url_source,screen,row_index,status,priority
53,"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/1073153713"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/1073153713"", ""row_index"": 331, ""source_category"": ""绝活娱乐"", ""source_name"": ""是啤酒鸭-梗图"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1073153713""}",是啤酒鸭-梗图,绝活娱乐,http://127.0.0.1:1200/bilibili/user/video/1073153713,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1073153713,http://host.docker.internal:1200/bilibili/user/video/1073153713,docker-host,local_xml_url,True,331,active,P2
54,"{""feed_url"": ""https://krebsonsecurity.com/feed/"", ""local_xml_url"": """", ""row_index"": 361, ""source_category"": ""英文博客"", ""source_name"": ""krebsonsecurity.com"", ""xml_url"": ""https://krebsonsecurity.com/feed/""}",krebsonsecurity.com,英文博客,,https://krebsonsecurity.com/feed/,https://krebsonsecurity.com/feed/,docker-host,xml_url,True,361,active,P2
55,"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/9142182"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/9142182"", ""row_index"": 241, ""source_category"": ""长知识"", ""source_name"": ""CoCoVii"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/9142182""}",CoCoVii,长知识,http://127.0.0.1:1200/bilibili/user/video/9142182,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/9142182,http://host.docker.internal:1200/bilibili/user/video/9142182,docker-host,local_xml_url,True,241,active,P2
56,"{""feed_url"": ""https://www.cnfeat.com/feed.xml"", ""local_xml_url"": """", ""row_index"": 11, ""source_category"": ""Articles"", ""source_name"": ""笨方法学写作"", ""xml_url"": ""https://www.cnfeat.com/feed.xml""}",笨方法学写作,Articles,,https://www.cnfeat.com/feed.xml,https://www.cnfeat.com/feed.xml,docker-host,xml_url,True,11,active,P2
57,"{""feed_url"": ""https://api.xgo.ing/rss/user/4d2d4165a7524217a08d3f57f27fa190"", ""local_xml_url"": """", ""row_index"": 81, ""source_category"": ""SocialMedia"", ""source_name"": ""Richard Socher(@RichardSocher)"", ""xml_url"": ""https://api.xgo.ing/rss/user/4d2d4165a7524217a08d3f57f27fa190""}",Richard Socher(@RichardSocher),SocialMedia,,https://api.xgo.ing/rss/user/4d2d4165a7524217a08d3f57f27fa190,https://api.xgo.ing/rss/user/4d2d4165a7524217a08d3f57f27fa190,docker-host,xml_url,True,81,active,P2
58,"{""feed_url"": ""https://kill-the-newsletter.com/feeds/t87xbbj6p4iwfhsi.xml"", ""local_xml_url"": """", ""row_index"": 9, ""source_category"": ""个人博客-人生"", ""source_name"": ""草稿拾遗"", ""xml_url"": ""https://kill-the-newsletter.com/feeds/t87xbbj6p4iwfhsi.xml""}",草稿拾遗,个人博客-人生,,https://kill-the-newsletter.com/feeds/t87xbbj6p4iwfhsi.xml,https://kill-the-newsletter.com/feeds/t87xbbj6p4iwfhsi.xml,docker-host,xml_url,True,9,active,P2
59,"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3097885397.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3097885397.atom"", ""row_index"": 37, ""source_category"": ""微信公众号"", ""source_name"": ""啊桂实验室"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3097885397.atom""}",啊桂实验室,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3097885397.atom,http://192.168.1.6:8003/feed/MP_WXS_3097885397.atom,http://host.docker.internal:8003/feed/MP_WXS_3097885397.atom,docker-host,local_xml_url,True,37,active,P2
60,"{""feed_url"": ""http://host.docker.internal:1200/xiaoyuzhou/podcast/63b7dd49289d2739647d9587"", ""local_xml_url"": ""http://127.0.0.1:1200/xiaoyuzhou/podcast/63b7dd49289d2739647d9587"", ""row_index"": 453, ""source_category"": ""播客"", ""source_name"": ""小宇宙 Podcast 63b7dd49289d2739647d9587"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/xiaoyuzhou/podcast/63b7dd49289d2739647d9587""}",小宇宙 Podcast 63b7dd49289d2739647d9587,播客,http://127.0.0.1:1200/xiaoyuzhou/podcast/63b7dd49289d2739647d9587,https://macmini-rsshub.tail99ecfa.ts.net/xiaoyuzhou/podcast/63b7dd49289d2739647d9587,http://host.docker.internal:1200/xiaoyuzhou/podcast/63b7dd49289d2739647d9587,docker-host,local_xml_url,True,453,active,P2
61,"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/279991456"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/279991456"", ""row_index"": 310, ""source_category"": ""最娱乐"", ""source_name"": ""靠谱电竞"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/279991456""}",靠谱电竞,最娱乐,http://127.0.0.1:1200/bilibili/user/video/279991456,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/279991456,http://host.docker.internal:1200/bilibili/user/video/279991456,docker-host,local_xml_url,True,310,active,P2
62,"{""feed_url"": ""https://www.ftium4.com/rss.xml"", ""local_xml_url"": """", ""row_index"": 28, ""source_category"": ""科技与编程"", ""source_name"": ""龙爪槐守望者"", ""xml_url"": ""https://www.ftium4.com/rss.xml""}",龙爪槐守望者,科技与编程,,https://www.ftium4.com/rss.xml,https://www.ftium4.com/rss.xml,docker-host,xml_url,True,28,active,P2
63,"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/6697975"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/6697975"", ""row_index"": 332, ""source_category"": ""绝活娱乐"", ""source_name"": ""MOJi辞書"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/6697975""}",MOJi辞書,绝活娱乐,http://127.0.0.1:1200/bilibili/user/video/6697975,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/6697975,http://host.docker.internal:1200/bilibili/user/video/6697975,docker-host,local_xml_url,True,332,active,P2
64,"{""feed_url"": ""https://daringfireball.net/feeds/main"", ""local_xml_url"": """", ""row_index"": 362, ""source_category"": ""英文博客"", ""source_name"": ""daringfireball.net"", ""xml_url"": ""https://daringfireball.net/feeds/main""}",daringfireball.net,英文博客,,https://daringfireball.net/feeds/main,https://daringfireball.net/feeds/main,docker-host,xml_url,True,362,active,P2
65,"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/589388395"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/589388395"", ""row_index"": 242, ""source_category"": ""长知识"", ""source_name"": ""下班的三爷"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/589388395""}",下班的三爷,长知识,http://127.0.0.1:1200/bilibili/user/video/589388395,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/589388395,http://host.docker.internal:1200/bilibili/user/video/589388395,docker-host,local_xml_url,True,242,active,P2
66,"{""feed_url"": ""https://www.yuhenm.top/feed/"", ""local_xml_url"": """", ""row_index"": 13, ""source_category"": ""Articles"", ""source_name"": ""StarYuhen"", ""xml_url"": ""https://www.yuhenm.top/feed/""}",StarYuhen,Articles,,https://www.yuhenm.top/feed/,https://www.yuhenm.top/feed/,docker-host,xml_url,True,13,active,P2
67,"{""feed_url"": ""https://api.xgo.ing/rss/user/fc16750ce50741f1b1f05ea1fb29436f"", ""local_xml_url"": """", ""row_index"": 82, ""source_category"": ""SocialMedia"", ""source_name"": ""Hugging Face(@huggingface)"", ""xml_url"": ""https://api.xgo.ing/rss/user/fc16750ce50741f1b1f05ea1fb29436f""}",Hugging Face(@huggingface),SocialMedia,,https://api.xgo.ing/rss/user/fc16750ce50741f1b1f05ea1fb29436f,https://api.xgo.ing/rss/user/fc16750ce50741f1b1f05ea1fb29436f,docker-host,xml_url,True,82,active,P2
68,"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_2391461928.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_2391461928.atom"", ""row_index"": 38, ""source_category"": ""微信公众号"", ""source_name"": ""大问题Dialectic"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_2391461928.atom""}",大问题Dialectic,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_2391461928.atom,http://192.168.1.6:8003/feed/MP_WXS_2391461928.atom,http://host.docker.internal:8003/feed/MP_WXS_2391461928.atom,docker-host,local_xml_url,True,38,active,P2
69,"{""feed_url"": ""http://host.docker.internal:1200/xiaoyuzhou/podcast/6507bc165c88d2412626b401"", ""local_xml_url"": ""http://127.0.0.1:1200/xiaoyuzhou/podcast/6507bc165c88d2412626b401"", ""row_index"": 454, ""source_category"": ""播客"", ""source_name"": ""小宇宙 Podcast 6507bc165c88d2412626b401"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/xiaoyuzhou/podcast/6507bc165c88d2412626b401""}",小宇宙 Podcast 6507bc165c88d2412626b401,播客,http://127.0.0.1:1200/xiaoyuzhou/podcast/6507bc165c88d2412626b401,https://macmini-rsshub.tail99ecfa.ts.net/xiaoyuzhou/podcast/6507bc165c88d2412626b401,http://host.docker.internal:1200/xiaoyuzhou/podcast/6507bc165c88d2412626b401,docker-host,local_xml_url,True,454,active,P2
70,"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/508215481"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/508215481"", ""row_index"": 311, ""source_category"": ""最娱乐"", ""source_name"": ""火兰朋克"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/508215481""}",火兰朋克,最娱乐,http://127.0.0.1:1200/bilibili/user/video/508215481,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/508215481,http://host.docker.internal:1200/bilibili/user/video/508215481,docker-host,local_xml_url,True,311,active,P2
71,"{""feed_url"": ""https://tool.bcrjl.com/snzy-rss/"", ""local_xml_url"": """", ""row_index"": 29, ""source_category"": ""科技与编程"", ""source_name"": ""十年之约聚合订阅"", ""xml_url"": ""https://tool.bcrjl.com/snzy-rss/""}",十年之约聚合订阅,科技与编程,,https://tool.bcrjl.com/snzy-rss/,https://tool.bcrjl.com/snzy-rss/,docker-host,xml_url,True,29,active,P2
72,"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/591610354"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/591610354"", ""row_index"": 333, ""source_category"": ""绝活娱乐"", ""source_name"": ""Gray格雷老师"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/591610354""}",Gray格雷老师,绝活娱乐,http://127.0.0.1:1200/bilibili/user/video/591610354,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/591610354,http://host.docker.internal:1200/bilibili/user/video/591610354,docker-host,local_xml_url,True,333,active,P2
73,"{""feed_url"": ""https://ericmigi.com/rss.xml"", ""local_xml_url"": """", ""row_index"": 363, ""source_category"": ""英文博客"", ""source_name"": ""ericmigi.com"", ""xml_url"": ""https://ericmigi.com/rss.xml""}",ericmigi.com,英文博客,,https://ericmigi.com/rss.xml,https://ericmigi.com/rss.xml,docker-host,xml_url,True,363,active,P2
74,"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/593251783"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/593251783"", ""row_index"": 243, ""source_category"": ""长知识"", ""source_name"": ""本子在隔壁"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/593251783""}",本子在隔壁,长知识,http://127.0.0.1:1200/bilibili/user/video/593251783,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/593251783,http://host.docker.internal:1200/bilibili/user/video/593251783,docker-host,local_xml_url,True,243,active,P2
75,"{""feed_url"": ""https://www.experimental-history.com/feed"", ""local_xml_url"": """", ""row_index"": 16, ""source_category"": ""Articles"", ""source_name"": ""Experimental History"", ""xml_url"": ""https://www.experimental-history.com/feed""}",Experimental History,Articles,,https://www.experimental-history.com/feed,https://www.experimental-history.com/feed,docker-host,xml_url,True,16,active,P2
76,"{""feed_url"": ""https://api.xgo.ing/rss/user/74e542992cf7441390c708f5601071d4"", ""local_xml_url"": """", ""row_index"": 83, ""source_category"": ""SocialMedia"", ""source_name"": ""小互(@imxiaohu)"", ""xml_url"": ""https://api.xgo.ing/rss/user/74e542992cf7441390c708f5601071d4""}",小互(@imxiaohu),SocialMedia,,https://api.xgo.ing/rss/user/74e542992cf7441390c708f5601071d4,https://api.xgo.ing/rss/user/74e542992cf7441390c708f5601071d4,docker-host,xml_url,True,83,active,P2
77,"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3220087653.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3220087653.atom"", ""row_index"": 39, ""source_category"": ""微信公众号"", ""source_name"": ""ONE字幕组"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3220087653.atom""}",ONE字幕组,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3220087653.atom,http://192.168.1.6:8003/feed/MP_WXS_3220087653.atom,http://host.docker.internal:8003/feed/MP_WXS_3220087653.atom,docker-host,local_xml_url,True,39,active,P2
78,"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/369564778"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/369564778"", ""row_index"": 312, ""source_category"": ""最娱乐"", ""source_name"": ""馆长刘下饭_环球档案"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/369564778""}",馆长刘下饭_环球档案,最娱乐,http://127.0.0.1:1200/bilibili/user/video/369564778,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/369564778,http://host.docker.internal:1200/bilibili/user/video/369564778,docker-host,local_xml_url,True,312,active,P2
79,"{""feed_url"": ""https://rss.utgd.net/feed/"", ""local_xml_url"": """", ""row_index"": 30, ""source_category"": ""科技与编程"", ""source_name"": ""#UNTAG"", ""xml_url"": ""https://rss.utgd.net/feed/""}",#UNTAG,科技与编程,,https://rss.utgd.net/feed/,https://rss.utgd.net/feed/,docker-host,xml_url,True,30,active,P2
80,"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/375040863"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/375040863"", ""row_index"": 334, ""source_category"": ""绝活娱乐"", ""source_name"": ""你是想气死1酱么"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/375040863""}",你是想气死1酱么,绝活娱乐,http://127.0.0.1:1200/bilibili/user/video/375040863,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/375040863,http://host.docker.internal:1200/bilibili/user/video/375040863,docker-host,local_xml_url,True,334,active,P2
81,"{""feed_url"": ""http://antirez.com/rss"", ""local_xml_url"": """", ""row_index"": 364, ""source_category"": ""英文博客"", ""source_name"": ""antirez.com"", ""xml_url"": ""http://antirez.com/rss""}",antirez.com,英文博客,,http://antirez.com/rss,http://antirez.com/rss,docker-host,xml_url,True,364,active,P2
82,"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/584630077"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/584630077"", ""row_index"": 244, ""source_category"": ""长知识"", ""source_name"": ""岱川博士"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/584630077""}",岱川博士,长知识,http://127.0.0.1:1200/bilibili/user/video/584630077,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/584630077,http://host.docker.internal:1200/bilibili/user/video/584630077,docker-host,local_xml_url,True,244,active,P2
83,"{""feed_url"": ""https://www.remoteworkprep.com/blog?format=rss"", ""local_xml_url"": """", ""row_index"": 17, ""source_category"": ""Articles"", ""source_name"": ""Blog - Remote Work Prep"", ""xml_url"": ""https://www.remoteworkprep.com/blog?format=rss""}",Blog - Remote Work Prep,Articles,,https://www.remoteworkprep.com/blog?format=rss,https://www.remoteworkprep.com/blog?format=rss,docker-host,xml_url,True,17,active,P2
84,"{""feed_url"": ""https://api.xgo.ing/rss/user/ef7c70f9568d45f4915169fef4ce90b4"", ""local_xml_url"": """", ""row_index"": 84, ""source_category"": ""SocialMedia"", ""source_name"": ""AI at Meta(@AIatMeta)"", ""xml_url"": ""https://api.xgo.ing/rss/user/ef7c70f9568d45f4915169fef4ce90b4""}",AI at Meta(@AIatMeta),SocialMedia,,https://api.xgo.ing/rss/user/ef7c70f9568d45f4915169fef4ce90b4,https://api.xgo.ing/rss/user/ef7c70f9568d45f4915169fef4ce90b4,docker-host,xml_url,True,84,active,P2
85,"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_2396013984.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_2396013984.atom"", ""row_index"": 40, ""source_category"": ""微信公众号"", ""source_name"": ""everystep"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_2396013984.atom""}",everystep,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_2396013984.atom,http://192.168.1.6:8003/feed/MP_WXS_2396013984.atom,http://host.docker.internal:8003/feed/MP_WXS_2396013984.atom,docker-host,local_xml_url,True,40,active,P2
86,"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/8739477"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/8739477"", ""row_index"": 313, ""source_category"": ""最娱乐"", ""source_name"": ""老实憨厚的笑笑"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/8739477""}",老实憨厚的笑笑,最娱乐,http://127.0.0.1:1200/bilibili/user/video/8739477,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/8739477,http://host.docker.internal:1200/bilibili/user/video/8739477,docker-host,local_xml_url,True,313,active,P2
87,"{""feed_url"": ""https://weekly.love/feed/atom"", ""local_xml_url"": """", ""row_index"": 31, ""source_category"": ""科技与编程"", ""source_name"": ""混沌周刊"", ""xml_url"": ""https://weekly.love/feed/atom""}",混沌周刊,科技与编程,,https://weekly.love/feed/atom,https://weekly.love/feed/atom,docker-host,xml_url,True,31,active,P2
88,"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/3493128048740395"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/3493128048740395"", ""row_index"": 335, ""source_category"": ""绝活娱乐"", ""source_name"": ""Boo布姐自译"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/3493128048740395""}",Boo布姐自译,绝活娱乐,http://127.0.0.1:1200/bilibili/user/video/3493128048740395,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/3493128048740395,http://host.docker.internal:1200/bilibili/user/video/3493128048740395,docker-host,local_xml_url,True,335,active,P2
89,"{""feed_url"": ""https://idiallo.com/feed.rss"", ""local_xml_url"": """", ""row_index"": 365, ""source_category"": ""英文博客"", ""source_name"": ""idiallo.com"", ""xml_url"": ""https://idiallo.com/feed.rss""}",idiallo.com,英文博客,,https://idiallo.com/feed.rss,https://idiallo.com/feed.rss,docker-host,xml_url,True,365,active,P2
90,"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/1105429038"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/1105429038"", ""row_index"": 245, ""source_category"": ""长知识"", ""source_name"": ""退役编辑雨上"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1105429038""}",退役编辑雨上,长知识,http://127.0.0.1:1200/bilibili/user/video/1105429038,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1105429038,http://host.docker.internal:1200/bilibili/user/video/1105429038,docker-host,local_xml_url,True,245,active,P2
91,"{""feed_url"": ""https://www.eva-all.com/news/feed/"", ""local_xml_url"": """", ""row_index"": 18, ""source_category"": ""Articles"", ""source_name"": ""EVANGELION:ALL"", ""xml_url"": ""https://www.eva-all.com/news/feed/""}",EVANGELION:ALL,Articles,,https://www.eva-all.com/news/feed/,https://www.eva-all.com/news/feed/,docker-host,xml_url,True,18,active,P2
92,"{""feed_url"": ""https://api.xgo.ing/rss/user/8d2d03aea8af49818096da4ea00409d1"", ""local_xml_url"": """", ""row_index"": 85, ""source_category"": ""SocialMedia"", ""source_name"": ""Mistral AI(@MistralAI)"", ""xml_url"": ""https://api.xgo.ing/rss/user/8d2d03aea8af49818096da4ea00409d1""}",Mistral AI(@MistralAI),SocialMedia,,https://api.xgo.ing/rss/user/8d2d03aea8af49818096da4ea00409d1,https://api.xgo.ing/rss/user/8d2d03aea8af49818096da4ea00409d1,docker-host,xml_url,True,85,active,P2
93,"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3097360004.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3097360004.atom"", ""row_index"": 41, ""source_category"": ""微信公众号"", ""source_name"": ""走路"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3097360004.atom""}",走路,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3097360004.atom,http://192.168.1.6:8003/feed/MP_WXS_3097360004.atom,http://host.docker.internal:8003/feed/MP_WXS_3097360004.atom,docker-host,local_xml_url,True,41,active,P2
94,"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/1567045834"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/1567045834"", ""row_index"": 314, ""source_category"": ""最娱乐"", ""source_name"": ""冲击波工作室"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1567045834""}",冲击波工作室,最娱乐,http://127.0.0.1:1200/bilibili/user/video/1567045834,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1567045834,http://host.docker.internal:1200/bilibili/user/video/1567045834,docker-host,local_xml_url,True,314,active,P2
95,"{""feed_url"": ""https://channel.ccino.org/rss.xml"", ""local_xml_url"": """", ""row_index"": 32, ""source_category"": ""科技与编程"", ""source_name"": ""🔔科技频道[奇诺分享-ccino.org]⚡️"", ""xml_url"": ""https://channel.ccino.org/rss.xml""}",🔔科技频道[奇诺分享-ccino.org]⚡️,科技与编程,,https://channel.ccino.org/rss.xml,https://channel.ccino.org/rss.xml,docker-host,xml_url,True,32,active,P2
96,"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/239060440"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/239060440"", ""row_index"": 336, ""source_category"": ""绝活娱乐"", ""source_name"": ""冲男阿凉"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/239060440""}",冲男阿凉,绝活娱乐,http://127.0.0.1:1200/bilibili/user/video/239060440,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/239060440,http://host.docker.internal:1200/bilibili/user/video/239060440,docker-host,local_xml_url,True,336,active,P2
97,"{""feed_url"": ""https://maurycyz.com/index.xml"", ""local_xml_url"": """", ""row_index"": 366, ""source_category"": ""英文博客"", ""source_name"": ""maurycyz.com"", ""xml_url"": ""https://maurycyz.com/index.xml""}",maurycyz.com,英文博客,,https://maurycyz.com/index.xml,https://maurycyz.com/index.xml,docker-host,xml_url,True,366,active,P2
98,"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/252099076"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/252099076"", ""row_index"": 246, ""source_category"": ""长知识"", ""source_name"": ""与书籍度过漫长岁月"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/252099076""}",与书籍度过漫长岁月,长知识,http://127.0.0.1:1200/bilibili/user/video/252099076,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/252099076,http://host.docker.internal:1200/bilibili/user/video/252099076,docker-host,local_xml_url,True,246,active,P2
99,"{""feed_url"": ""https://web2rss.cc/feed/rebang.today?preview=true"", ""local_xml_url"": """", ""row_index"": 21, ""source_category"": ""Articles"", ""source_name"": ""今日热榜"", ""xml_url"": ""https://web2rss.cc/feed/rebang.today?preview=true""}",今日热榜,Articles,,https://web2rss.cc/feed/rebang.today?preview=true,https://web2rss.cc/feed/rebang.today?preview=true,docker-host,xml_url,True,21,active,P2
100,"{""feed_url"": ""https://api.xgo.ing/rss/user/3953aa71e87a422eb9d7bf6ff1c7c43e"", ""local_xml_url"": """", ""row_index"": 86, ""source_category"": ""SocialMedia"", ""source_name"": ""xAI(@xai)"", ""xml_url"": ""https://api.xgo.ing/rss/user/3953aa71e87a422eb9d7bf6ff1c7c43e""}",xAI(@xai),SocialMedia,,https://api.xgo.ing/rss/user/3953aa71e87a422eb9d7bf6ff1c7c43e,https://api.xgo.ing/rss/user/3953aa71e87a422eb9d7bf6ff1c7c43e,docker-host,xml_url,True,86,active,P2
